133	の	5,36290323	5,36290323	prt
108	が	4,35483871	9,71774194	prt
86	は	3,46774194	13,18548387	prt
81	を	3,26612903	16,45161290	prt
51	に	2,05645161	18,50806452	prt
46	も	1,85483871	20,36290323	prt
44	奴隷	1,77419355	22,13709677	n,adj-no
37	と	1,49193548	23,62903226	prt,conj
35	ロクサーヌ	1,41129032	25,04032258	n
24	俺	0,96774194	26,00806452	pn,adj-no
20	だ	0,80645161	26,81451613	aux
19	か	0,76612903	27,58064516	prt
18	で	0,72580645	28,30645161	prt
17	要る	0,68548387	28,99193548	v5r,vi
16	ひと	0,64516129	29,63709677	n
15	彼女	0,60483871	30,24193548	pn
14	でございます	0,56451613	30,80645161	exp
14	商人	0,56451613	31,37096774	n,adj-no
14	から	0,56451613	31,93548387	prt
14	な	0,56451613	32,50000000	prt
13	この	0,52419355	33,02419355	adj-pn
13	こと	0,52419355	33,54838710	prt
13	買う	0,52419355	34,07258065	v5u,vt
12	鋳る	0,48387097	34,55645161	v1,vt
11	もの	0,44354839	35,00000000	n
11	美人	0,44354839	35,44354839	n
11	お客様	0,44354839	35,88709677	n
11	中	0,44354839	36,33064516	n
10	鳴る	0,40322581	36,73387097	v5r,vi
10	には	0,40322581	37,13709677	prt
10	来る	0,40322581	37,54032258	vk,vi,aux-v
10	世界	0,40322581	37,94354839	n
10	とは	0,40322581	38,34677419	prt
10	パーティー	0,40322581	38,75000000	n
9	ある	0,36290323	39,11290323	v5r-i,vi
9	方	0,36290323	39,47580645	n
9	尾	0,36290323	39,83870968	n
9	という	0,36290323	40,20161290	exp
9	ない	0,36290323	40,56451613	aux-adj
8	歳	0,32258065	40,88709677	suf
8	みて	0,32258065	41,20967742	v1,vt
8	迷宮	0,32258065	41,53225806	n,adj-no
7	ので	0,28225806	41,81451613	prt
7	入る	0,28225806	42,09677419	v5r
7	女性	0,28225806	42,37903226	n,adj-no
7	金貨	0,28225806	42,66129032	n
7	エルフ	0,28225806	42,94354839	n
7	田	0,28225806	43,22580645	n
7	あの	0,28225806	43,50806452	int
7	揺れる	0,28225806	43,79032258	v1,vi
7	嫌	0,28225806	44,07258065	adj-na,n
7	族	0,28225806	44,35483871	n,n-suf
7	御座います	0,28225806	44,63709677	exp
6	分かる	0,24193548	44,87903226	v5r,vi
6	獣	0,24193548	45,12096774	n
6	しかし	0,24193548	45,36290323	conj
6	なら	0,24193548	45,60483871	aux
6	七日	0,24193548	45,84677419	n-adv
6	場合	0,24193548	46,08870968	n-adv,n
6	おおかみ	0,24193548	46,33064516	n
6	メンバー	0,24193548	46,57258065	n
6	し	0,24193548	46,81451613	prt,conj
6	のか	0,24193548	47,05645161	prt
6	である	0,24193548	47,29838710	v5r-i
