90	の	6,32022472	6,32022472	prt
54	が	3,79213483	10,11235955	prt
45	を	3,16011236	13,27247191	prt
45	は	3,16011236	16,43258427	prt
32	に	2,24719101	18,67977528	prt
29	装備	2,03651685	20,71629213	n,vs
22	俺	1,54494382	22,26123596	pn,adj-no
21	も	1,47471910	23,73595506	prt
18	スキル	1,26404494	25,00000000	n
18	剣	1,26404494	26,26404494	n
18	品	1,26404494	27,52808989	n
16	と	1,12359551	28,65168539	prt,conj
16	盗賊	1,12359551	29,77528090	n
15	か	1,05337079	30,82865169	prt
14	要る	0,98314607	31,81179775	v5r,vi
12	だろう	0,84269663	32,65449438	exp
12	村長	0,84269663	33,49719101	n
10	で	0,70224719	34,19943820	prt
10	商人	0,70224719	34,90168539	n,adj-no
9	だ	0,63202247	35,53370787	aux
9	村民	0,63202247	36,16573034	n
9	空間	0,63202247	36,79775281	n
8	分かる	0,56179775	37,35955056	v5r,vi
8	鋳る	0,56179775	37,92134831	v1,vt
8	倒す	0,56179775	38,48314607	v5s,vt
8	村人	0,56179775	39,04494382	n
7	や	0,49157303	39,53651685	prt
7	使う	0,49157303	40,02808989	v5u,vt
7	ダル	0,49157303	40,51966292	adj-i
7	デュラン	0,49157303	41,01123596	n
7	持つ	0,49157303	41,50280899	v5t
7	のか	0,49157303	41,99438202	prt
7	カード	0,49157303	42,48595506	n
6	ある	0,42134831	42,90730337	v5r-i,vi
6	銅	0,42134831	43,32865169	n
6	な	0,42134831	43,75000000	prt
6	のです	0,42134831	44,17134831	exp
5	両手	0,35112360	44,52247191	n,adj-no
5	来る	0,35112360	44,87359551	vk,vi,aux-v
5	立つ	0,35112360	45,22471910	v5t,vi
5	ようだ	0,35112360	45,57584270	aux
5	という	0,35112360	45,92696629	exp
5	冒険者	0,35112360	46,27808989	n
5	だけ	0,35112360	46,62921348	prt
5	まで	0,35112360	46,98033708	prt
5	こと	0,35112360	47,33146067	prt
5	皮	0,35112360	47,68258427	n
5	って	0,35112360	48,03370787	prt
5	この	0,35112360	48,38483146	adj-pn
5	から	0,35112360	48,73595506	prt
5	ではある	0,35112360	49,08707865	exp,v5r-i
5	鳴る	0,35112360	49,43820225	v5r,vi
5	だから	0,35112360	49,78932584	conj,n
5	余る	0,35112360	50,14044944	v5r,vi
5	ミチオ	0,35112360	50,49157303	n
5	頂く	0,35112360	50,84269663	v5k,vt
5	村	0,35112360	51,19382022	n
5	ので	0,35112360	51,54494382	prt
4	よう	0,28089888	51,82584270	n-suf,n
4	呟く	0,28089888	52,10674157	v5k
4	でございます	0,28089888	52,38764045	exp
4	のだ	0,28089888	52,66853933	exp
4	アイテム	0,28089888	52,94943820	n
4	板	0,28089888	53,23033708	n
4	何も	0,28089888	53,51123596	exp,adv
4	変	0,28089888	53,79213483	adj-na,n
4	暮れる	0,28089888	54,07303371	v1,vi
4	こちら	0,28089888	54,35393258	n
4	になる	0,28089888	54,63483146	suf
4	し	0,28089888	54,91573034	prt,conj
4	インベントリ	0,28089888	55,19662921	n
4	いい	0,28089888	55,47752809	adj-i
4	もの	0,28089888	55,75842697	n
4	頭目	0,28089888	56,03932584	n
