108	の	5,37313433	5,37313433	prt
81	が	4,02985075	9,40298507	prt
72	を	3,58208955	12,98507463	prt
59	は	2,93532338	15,92039801	prt
51	に	2,53731343	18,45771144	prt
42	セリー	2,08955224	20,54726368	n
37	も	1,84079602	22,38805970	prt
35	ロクサーヌ	1,74129353	24,12935323	n
27	と	1,34328358	25,47263682	prt,conj
23	か	1,14427861	26,61691542	prt
22	で	1,09452736	27,71144279	prt
20	要る	0,99502488	28,70646766	v5r,vi
19	ので	0,94527363	29,65174129	prt
18	俺	0,89552239	30,54726368	pn,adj-no
18	皮	0,89552239	31,44278607	n
17	だ	0,84577114	32,28855721	aux
15	な	0,74626866	33,03482587	prt
12	分かる	0,59701493	33,63184080	v5r,vi
12	のだ	0,59701493	34,22885572	exp
10	こと	0,49751244	34,72636816	prt
10	ジョブ	0,49751244	35,22388060	n
10	から	0,49751244	35,72139303	prt
10	鋳る	0,49751244	36,21890547	v1,vt
9	のです	0,44776119	36,66666667	exp
9	です	0,44776119	37,11442786	aux
9	だろう	0,44776119	37,56218905	exp
8	はい	0,39800995	37,96019900	int
8	槍	0,39800995	38,35820896	n
8	とか	0,39800995	38,75621891	prt,conj
8	魔物	0,39800995	39,15422886	n
7	風呂	0,34825871	39,50248756	n
7	槌	0,34825871	39,85074627	n
7	には	0,34825871	40,19900498	prt
7	買う	0,34825871	40,54726368	v5u,vt
7	知る	0,34825871	40,89552239	v5r,vt
7	渡す	0,34825871	41,24378109	v5s,vt
7	ひと	0,34825871	41,59203980	n
7	この	0,34825871	41,94029851	adj-pn
6	ある	0,29850746	42,23880597	v5r-i,vi
6	靴	0,29850746	42,53731343	n
6	では	0,29850746	42,83582090	conj,int
6	迷宮	0,29850746	43,13432836	n,adj-no
6	銅	0,29850746	43,43283582	n
6	よ	0,29850746	43,73134328	prt
6	来る	0,29850746	44,02985075	vk,vi,aux-v
6	棍棒	0,29850746	44,32835821	n
6	老化	0,29850746	44,62686567	n,vs,adj-no
5	柄	0,24875622	44,87562189	n
5	聞く	0,24875622	45,12437811	v5k,vt
5	帽子	0,24875622	45,37313433	n
5	ではある	0,24875622	45,62189055	exp,v5r-i
5	ジャケット	0,24875622	45,87064677	n
5	思う	0,24875622	46,11940299	v5u,vt
5	ご主人	0,24875622	46,36815920	n
5	よう	0,24875622	46,61691542	n-suf,n
5	鎧	0,24875622	46,86567164	n
5	ゆく	0,24875622	47,11442786	v5k-s,vi
5	小さい	0,24875622	47,36318408	adj-i
5	髪の毛	0,24875622	47,61194030	exp,n
5	言う	0,24875622	47,86069652	v5u
5	まで	0,24875622	48,10945274	prt
5	擦る	0,24875622	48,35820896	v5r,vt
5	入る	0,24875622	48,60696517	v5r
5	という	0,24875622	48,85572139	exp
5	然う言う	0,24875622	49,10447761	adj-pn
5	添う	0,24875622	49,35323383	v5u
5	かもしれない	0,24875622	49,60199005	exp
5	だけ	0,24875622	49,85074627	prt
4	ない	0,19900498	50,04975124	aux-adj
4	胸	0,19900498	50,24875622	n
4	革	0,19900498	50,44776119	n
4	これ	0,19900498	50,64676617	pn
4	格好いい	0,19900498	50,84577114	adj-i
4	装備	0,19900498	51,04477612	n,vs
4	出す	0,19900498	51,24378109	v5s,vt
4	もの	0,19900498	51,44278607	n
4	えっと	0,19900498	51,64179104	int
4	分	0,19900498	51,84079602	n,n-suf,pref
4	ことは	0,19900498	52,03980100	n
4	になる	0,19900498	52,23880597	suf
4	料理	0,19900498	52,43781095	n,vs
4	溶く	0,19900498	52,63681592	v5k,vt
4	ありがとうございます	0,19900498	52,83582090	exp
4	風呂場	0,19900498	53,03482587	n
4	何か	0,19900498	53,23383085	exp
4	ドワーフ	0,19900498	53,43283582	n
4	別に	0,19900498	53,63184080	adv
4	いい	0,19900498	53,83084577	adj-i
4	履く	0,19900498	54,02985075	v5k,vt
4	鳴る	0,19900498	54,22885572	v5r,vi
4	老いる	0,19900498	54,42786070	v1,vi
3	そういえば	0,14925373	54,57711443	exp
3	選ぶ	0,14925373	54,72636816	v5b,vt
3	担う	0,14925373	54,87562189	v5u,vt
3	にする	0,14925373	55,02487562	exp,vs-i,vt
3	板	0,14925373	55,17412935	n
3	倒す	0,14925373	55,32338308	v5s,vt
3	嫌	0,14925373	55,47263682	adj-na,n
3	方	0,14925373	55,62189055	n
3	初代	0,14925373	55,77114428	n,adj-no
3	武器	0,14925373	55,92039801	n
3	気持ち	0,14925373	56,06965174	n
3	何	0,14925373	56,21890547	int,pn,adj-no
3	やら	0,14925373	56,36815920	prt
3	皇帝	0,14925373	56,51741294	n
3	みて	0,14925373	56,66666667	v1,vt
3	ちょっと	0,14925373	56,81592040	adv
3	ギルド	0,14925373	56,96517413	n
3	階層	0,14925373	57,11442786	n
3	あ	0,14925373	57,26368159	int
